+-----+-------------------------------------------------------------------------------------------------------------------+--------------+------------+-----------------------------------------------+----------------------------------+----------------------+--------------+
|     | principal                                                                                                         |   catalog_id | resource   | database_name                                 | table_name                       | table_with_columns   | permission   |
|  70 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | INSERT       |
|  71 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | true                 | SELECT       |
|  72 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | ALL          |
|  74 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | ALL          |
|  75 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | ALTER        |
|  76 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | DELETE       |
|  77 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | DESCRIBE     |
|  78 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | DROP         |
|  79 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | INSERT       |
|  80 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | true                 | SELECT       |
|  81 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | ALTER        |
|  82 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | DELETE       |
|  83 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | INSERT       |
|  84 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | true                 | SELECT       |
|  85 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_POL-PRCRM-ADM-DEV_e669bcee8360aa25   | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | ALL          |
|  86 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_POL-PRCRM-ADM-DEV_e669bcee8360aa25   | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | DESCRIBE     |
|  87 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_POL-PRCRM-ADM-DEV_e669bcee8360aa25   | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | true                 | SELECT       |
|  88 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | hcoupon                          | false                | ALL          |
|  90 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | ALL          |
|  91 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | ALTER        |
|  92 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | DELETE       |
|  93 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | DESCRIBE     |
|  94 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | DROP         |
|  95 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | INSERT       |
|  96 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | true                 | SELECT       |
|  97 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | ALTER        |
|  98 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | DELETE       |
|  99 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | INSERT       |
| 100 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | true                 | SELECT       |
| 101 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | huser                            | false                | ALL          |
| 103 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | ALL          |
| 104 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | ALTER        |
| 105 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | DELETE       |
| 106 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | DESCRIBE     |
| 107 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | DROP         |
| 108 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | INSERT       |
| 109 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | true                 | SELECT       |
| 110 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | ALTER        |
| 111 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | DELETE       |
| 112 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | INSERT       |
| 113 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | true                 | SELECT       |
| 114 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | last_rfm_processing_data_view    | false                | ALL          |
| 116 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | ALL          |
| 117 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | ALTER        |
| 118 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | DELETE       |
| 119 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | DESCRIBE     |
| 120 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | DROP         |
| 121 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | INSERT       |
| 122 | arn:aws:iam::849495627007:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AdministratorAccess_02a1479cf9fa437b | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | true                 | SELECT       |
| 123 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | ALTER        |
| 124 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | DELETE       |
| 125 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | INSERT       |
| 126 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | true                 | SELECT       |
| 127 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | load_history_rfm_processing_data | false                | ALL          |
| 129 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | ALL          |
| 130 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | ALTER        |
| 131 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | DELETE       |
| 132 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | DESCRIBE     |
| 133 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | DROP         |
| 134 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | false                | INSERT       |
| 135 | arn:aws:iam::849495627007:role/SageMaker-S3-CodeCommit-Role                                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | newhcoupon                       | true                 | SELECT       |
